tempo,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,rms,chroma_stft,onset_strength_mean,onset_strength_std,pitch_variance,spectral_flux_std,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,label,song_id,segment_type
161.4990234375,1200.5013622403708,1212.3628735193263,2078.9457622327304,0.03275717153637771,0.03897579,0.2956021,0.9876759,1.5421417,0.09173929,1.5421417,-393.7604,102.160095,171.3988,49.56532,-26.902748,46.973164,-5.263012,19.50466,10.275946,17.6815,-7.2071166,13.042624,-10.319213,11.424974,-15.175706,13.084647,-11.580936,10.825253,-8.663175,8.938167,-11.22507,9.38136,-3.3479881,6.978849,-0.40052482,6.7272534,pop,The Pop Winds - Met Some New Colors.mp3,inicio
161.4990234375,1690.0579072680994,2317.412897751877,3241.7553975486167,0.03886446642801858,0.14985369,0.48997858,0.9817626,0.65309864,0.078443095,0.65309864,-164.80304,47.636864,182.81247,21.520594,-39.849888,15.276724,29.019222,11.63032,7.8533325,9.147969,7.2505608,8.274307,2.9982884,7.832268,-1.1845862,8.4693985,-4.011123,9.115225,3.9778066,10.429474,-7.3204584,8.9881,5.3109493,7.908225,-1.9254001,7.3154817,pop,The Pop Winds - Met Some New Colors.mp3,mitad
109.95678191489361,2060.744838180068,2689.1519952118733,4020.5506882800405,0.047686030621130034,0.18448801,0.42074582,1.1053147,0.77052134,0.089545876,0.77052134,-155.30757,82.75607,155.6926,51.180122,-28.196419,16.66563,28.328033,13.297466,-0.41467437,15.666105,6.128234,12.138108,-1.6857086,14.565904,2.4055371,10.391015,-2.459464,11.776194,6.182324,11.654028,-6.72885,10.998326,5.5543413,10.619079,0.33488494,9.803711,pop,The Pop Winds - Met Some New Colors.mp3,final
147.65625,1964.5660294823424,3003.0907145683104,4190.324661680051,0.03461298042037539,0.24517556,0.4240884,1.2264649,1.7883581,0.08696818,1.7883581,-167.7672,65.24809,161.23912,32.25618,30.678188,26.40513,40.843956,22.485283,-3.056502,18.591831,23.8119,13.840284,-22.63698,11.489444,9.858435,11.132654,-13.163639,9.74124,-0.87016934,10.364249,6.9794936,10.551123,-6.530166,9.005924,3.6829264,7.529004,Hip-Hop,Playsound - Another woman.mp3,inicio
147.65625,1760.495511231022,2864.285506398022,3559.870140618953,0.030917991425599846,0.23841038,0.4369165,1.1354737,1.5786883,0.08412994,1.5786883,-178.56862,63.60411,167.79773,28.255898,37.49991,25.382866,41.124725,22.362005,-5.1952653,16.928392,15.591613,17.436275,-22.146297,11.053432,6.0445457,14.379676,-14.640486,9.431606,-1.9227353,10.482925,7.082175,11.166346,-6.283823,9.095868,3.6352222,7.802138,Hip-Hop,Playsound - Another woman.mp3,mitad
147.65625,1996.8622979252177,3140.7720673458534,4310.665600661523,0.03579948118227554,0.22609708,0.47596782,1.1336044,1.5454869,0.075038254,1.5454869,-177.87158,77.868515,159.18059,30.911192,33.59927,19.84751,46.36842,16.54065,-6.104435,20.054274,18.208822,14.482532,-22.21524,15.097578,15.237566,12.746414,-11.567509,9.709443,1.1427426,10.128915,8.490988,12.885496,-10.618849,10.128175,-0.8646653,9.905799,Hip-Hop,Playsound - Another woman.mp3,final
95.703125,2593.1722875309474,3003.34670488331,5300.951279206172,0.060096008489744585,0.22057836,0.51176524,1.3206804,2.0499883,0.09175405,2.0499883,-155.07346,81.9504,142.79063,47.015278,-28.928272,27.075663,24.183247,21.519346,2.2818034,19.326536,18.970516,15.244778,-0.7122954,12.161533,12.954205,10.056765,2.3535106,11.413544,8.723337,10.638146,-1.0809681,11.399999,2.5718067,9.88078,2.360118,13.250499,Hip-Hop,Pumpupthemind - Urban Escapade.mp3,unico
152.02702702702703,897.7544868981726,1343.7804162550156,1876.724693387842,0.014811776517507999,0.048074096,0.5489728,0.58934534,0.94466805,0.09614291,0.94466805,-380.81354,29.043692,101.150154,19.066141,52.052048,12.25584,25.64479,20.001017,6.5589848,12.527554,12.376921,11.395312,12.593025,10.601448,10.517534,9.284805,10.717308,10.659079,1.0975299,8.99657,-3.3493557,8.900073,0.5143971,8.900448,8.155133,8.954004,Hip-Hop,MOHMOHRAP - YB Copies (instrumental).mp3,inicio
102.27272727272727,750.8291896531346,1278.4285880745977,1579.0609447209386,0.006797055523462495,0.12462033,0.7269698,0.7874645,1.6184316,0.037066747,1.6184316,-362.2701,45.306274,114.201195,28.634876,59.016697,16.766436,37.3311,19.72924,13.8741045,13.315405,19.235497,8.678333,19.369335,6.5138125,16.7055,8.074377,17.852009,6.51714,6.8010244,6.665856,3.1194983,5.605679,6.9346304,6.562384,14.222435,7.0293236,Hip-Hop,MOHMOHRAP - YB Copies (instrumental).mp3,mitad
122.28260869565217,427.2205807817056,619.5237686018065,927.9933567365802,0.006116968094560967,0.05345609,0.69919634,0.5776004,0.17406109,0.038753852,0.17406109,-433.83264,9.80863,243.95972,7.853284,45.155815,7.170947,-11.635105,8.249018,13.133251,5.444063,11.336376,4.740793,7.708194,5.062436,18.612947,5.2757397,12.34021,4.4971933,-1.5147089,4.8555613,0.99113786,4.478347,10.319867,4.193341,13.791794,5.280721,Hip-Hop,MOHMOHRAP - YB Copies (instrumental).mp3,final
95.703125,2577.9988753862144,3091.112151172824,5385.742433152332,0.061424231750677245,0.21173729,0.5422863,1.2668618,1.6993074,0.08231665,1.6993074,-139.8004,82.89313,139.32324,38.449062,-21.547789,35.086674,36.9366,24.317703,-0.92253333,21.710184,25.299603,11.43424,-0.73416215,12.603212,9.472851,12.722597,-5.0598774,11.575914,-0.6582565,11.517752,-9.15773,10.159598,-2.0538387,10.927079,1.7316033,10.059516,Hip-Hop,Pumpupthemind - Upbeat Beat.mp3,inicio
95.703125,2186.4754785476835,2691.671190757326,4477.75625695385,0.051916919625580496,0.19532785,0.5186169,1.1578305,1.5812408,0.08393598,1.5812408,-168.58061,108.63585,142.56323,40.34694,-11.885762,47.079227,38.379467,25.585848,-0.7243123,19.961962,20.775349,14.7473955,-1.1822853,12.320471,6.902667,13.137573,-5.7942233,11.67183,-2.166516,11.403789,-8.706119,9.829675,-3.3479784,10.109882,0.53560525,10.375713,Hip-Hop,Pumpupthemind - Upbeat Beat.mp3,final
109.95678191489361,1766.974283562163,1739.0327123728403,3134.0810486406735,0.0476244285748839,0.12913407,0.29455346,1.1173956,1.5276078,0.103754476,1.5276078,-290.0216,112.35983,142.3408,39.12717,5.8458295,40.284203,-2.3353162,32.099903,-34.154903,28.643759,-2.4927137,39.795143,-32.36967,14.193733,-23.514723,16.924364,-15.00372,19.360155,-26.968695,13.675541,-12.642022,10.20107,-0.25314343,12.268442,2.4680388,15.333536,Hip-Hop,MOHMOHRAP - Jicho Pevu.mp3,inicio
109.95678191489361,2754.053497205991,2662.317201305913,5020.769640092879,0.07665354253337849,0.16343701,0.33745986,1.5907377,1.7641355,0.10595134,1.7641355,-211.60516,75.45168,142.64876,50.04725,-20.602816,35.387547,17.30254,33.350945,-28.86973,31.89836,24.407915,25.555164,-30.884806,17.15354,-17.122988,17.463255,-8.421793,19.105406,-26.979488,17.79159,-10.40564,11.725769,-3.735836,14.729437,-5.923903,14.437438,Hip-Hop,MOHMOHRAP - Jicho Pevu.mp3,mitad
109.95678191489361,2253.0577517748543,2426.1651442664815,4132.400011942483,0.0501168549245356,0.15295836,0.29414296,1.3811736,1.5432131,0.104420684,1.5432131,-246.03299,89.57647,141.65787,50.47016,-13.19801,30.904821,9.355916,31.270164,-17.082998,31.422924,22.422308,23.238981,-30.371937,16.750824,-22.719797,16.601982,-7.425076,16.231096,-29.802124,16.111246,-15.166348,11.396792,-2.8323295,14.000831,-7.6725793,13.379011,Hip-Hop,MOHMOHRAP - Jicho Pevu.mp3,final
106.13207547169812,1802.0610992622949,1853.3675796797295,3237.9243690010667,0.047371439521862777,0.038725935,0.38162994,0.72955483,1.557525,0.09200189,1.557525,-375.03763,78.23901,109.91446,40.280148,41.536148,30.0163,12.750752,32.71137,-34.84494,26.024492,-21.869228,21.120132,-18.24289,10.222308,-9.767903,9.8753805,-7.5043283,9.025983,-13.595214,8.556563,-12.578308,9.803551,-13.603701,10.09221,-8.591369,10.80757,Hip-Hop,MOHMOHRAP - Mboka.mp3,inicio
106.13207547169812,2119.149640690615,2218.8749509421077,3980.017441343761,0.051601416692587984,0.10272403,0.4156088,1.2689106,1.5457112,0.09586819,1.5457112,-261.48788,74.31031,149.80627,40.633457,4.167511,35.510933,9.750697,34.182533,-18.82364,32.924717,13.23599,20.57703,-12.809065,14.021468,-19.94423,13.638753,-5.4644666,14.484633,-17.13993,13.624039,-11.038005,13.085755,-13.746286,12.753167,-11.484166,13.376491,Hip-Hop,MOHMOHRAP - Mboka.mp3,mitad
106.13207547169812,829.1598281097469,1216.3200665686716,1406.4832918592251,0.017835023773551367,0.16640727,0.54005504,0.76442957,1.0545999,0.101716116,1.0545999,-324.63647,91.79567,155.32388,53.359562,32.94051,33.422924,5.283231,25.628754,-3.790716,28.663654,3.2570262,30.01483,-5.723037,17.56449,-4.481416,15.420461,6.508469,16.516693,-5.4093738,14.222608,-4.027985,13.806562,1.0965492,15.619275,-3.1516008,13.12347,Hip-Hop,MOHMOHRAP - Mboka.mp3,final
109.95678191489361,2070.4916436533117,2790.8739636331356,4200.141268987036,0.03585428054856811,0.24433999,0.5251233,1.2922899,1.7452888,0.09236096,1.7452888,-210.52487,78.979904,154.98888,32.1961,24.347136,36.526352,27.343607,22.988821,-6.5410624,19.28143,19.795546,21.284126,-10.955642,18.187183,2.9398572,23.42986,4.117938,20.472849,-1.2616087,20.83526,-16.591839,14.270476,3.1686404,18.852457,0.00465908,14.469902,Hip-Hop,Chris Wolverine Matthew - CATCH A HAT FREESTYLE.mp3,inicio
109.95678191489361,2395.613979241228,3146.3665014585827,5371.292520528977,0.03173412405669505,0.33951426,0.67872477,1.5534141,1.9440211,0.042390037,1.9440211,-174.60376,69.47739,148.69894,36.237953,19.00066,35.545033,42.2554,24.833128,4.6886497,15.811497,31.960802,16.779167,-4.06089,20.336191,12.332921,21.767338,9.955194,20.044075,16.284184,12.963823,-12.441558,12.745207,10.683582,10.814035,7.1042323,10.893989,Hip-Hop,Chris Wolverine Matthew - CATCH A HAT FREESTYLE.mp3,mitad
109.95678191489361,2632.1089844378585,3197.488833008978,5623.440995821643,0.04458325270897833,0.2703587,0.63942546,1.4372283,1.954858,0.057701442,1.954858,-215.61914,97.21939,137.10812,50.764576,24.857775,35.772842,33.761555,25.179464,3.1773043,16.212944,29.574018,18.707502,-4.953478,20.769108,11.835494,21.395294,9.663119,20.214113,14.100513,12.677369,-11.970874,13.371662,10.406537,10.821681,6.398626,10.873652,Hip-Hop,Chris Wolverine Matthew - CATCH A HAT FREESTYLE.mp3,final
80.35714285714286,1461.248094127784,1621.2106480660368,2956.4244134376113,0.034269428490490576,0.13975847,0.44753444,1.0886405,1.3199502,0.0894123,1.3199502,-265.1963,100.64284,189.80324,44.512264,23.035421,45.762493,16.664085,47.323376,-29.334805,28.757694,4.503867,29.476965,-3.2315762,18.075268,-15.178473,12.620544,7.935081,21.587337,-8.984747,10.584299,-2.0418346,13.610688,1.7642777,15.852888,-2.8839438,11.756628,Hip-Hop,MOHMOHRAP - Right Track.mp3,inicio
106.13207547169812,2464.3963499750625,2435.693406789335,4813.160993601137,0.06526166181567722,0.13249266,0.39360964,1.4302144,1.5414077,0.08785878,1.5414077,-208.46053,61.123974,174.47787,43.122128,-19.760763,39.288036,30.546103,38.044197,-35.607227,33.70083,5.599742,20.29425,-11.870823,17.818613,-28.218658,14.55391,10.007524,12.698923,-19.748491,12.296619,-7.524929,13.248995,0.61952597,14.186071,-8.494471,12.523106,Hip-Hop,MOHMOHRAP - Right Track.mp3,mitad
106.13207547169812,1820.6761119785167,2075.4038850312913,3598.185322609314,0.04241745911837896,0.15658627,0.45221716,1.3168577,1.3438766,0.090444006,1.3438766,-226.42064,72.34492,190.39557,45.29075,-2.7255352,39.326687,24.914654,44.40196,-18.631584,32.96291,11.8683195,20.588926,-6.420992,21.480953,-17.562151,13.844981,15.587872,15.496862,-11.436319,13.784061,-0.85904104,14.224552,8.694331,15.776694,-3.6154358,12.568291,Hip-Hop,MOHMOHRAP - Right Track.mp3,final
156.25,2380.505044733647,2673.116907506027,4913.818099004621,0.044466921158460716,0.12325326,0.48051038,1.495475,2.0233736,0.10733712,2.0233736,-285.26596,117.57745,147.67654,56.76202,0.08797464,47.941975,31.594267,36.175415,-13.409399,34.400608,22.932701,28.146353,-5.6081605,18.886383,-7.392513,20.872078,3.1883738,17.979769,-7.3741093,16.752922,-3.5918045,14.735737,-0.47946966,14.746525,-3.0896115,14.6443205,Hip-Hop,MOHMOHRAP - Beep.mp3,inicio
156.25,2221.446662894887,2423.810946227489,4442.268596693921,0.044760792525773196,0.14459175,0.4538158,1.6334171,1.8855914,0.108771846,1.8855914,-246.38814,83.980865,165.08838,52.060783,-17.157742,40.432762,28.13299,37.530174,-9.444992,35.482597,26.96766,25.458342,-8.328724,16.076242,-11.208834,21.83608,6.68135,16.90749,-10.596507,17.101595,-5.565168,15.502445,3.0205877,16.633648,-2.3374128,14.9259205,Hip-Hop,MOHMOHRAP - Beep.mp3,mitad
156.25,2108.08848310621,2538.5278941584374,4311.241890330608,0.040142342750177744,0.09910343,0.5808516,1.4198567,2.315764,0.10874739,2.315764,-365.65903,121.8868,117.7406,56.912823,30.889778,56.691616,39.28759,38.32482,-12.019127,34.08623,10.854955,23.180225,2.6914403,18.44972,5.663952,18.177856,-3.5179794,16.723375,-1.7124141,16.211805,0.5713326,13.340259,0.36006358,12.839938,1.485203,13.403011,Hip-Hop,MOHMOHRAP - Beep.mp3,final
112.5,2630.2457557078415,2695.7166714675272,5165.931612157839,0.061762457507554214,0.119515106,0.42661288,1.3468753,1.5479695,0.09261008,1.5479695,-230.24811,80.88568,135.89708,41.284992,-18.69983,33.693184,32.44737,33.79578,-6.3175545,40.81429,22.713089,17.886328,-7.6722097,16.011265,-1.6241418,18.497007,9.081607,12.459389,-9.232823,15.233076,-1.301779,11.9175625,-6.3868217,12.628485,1.2997023,15.010191,Hip-Hop,MOHMOHRAP - 3560.mp3,inicio
112.5,2562.9063636181518,2749.9819246032116,5243.409504976893,0.054991786182456454,0.18179159,0.43612987,1.5077332,1.3769461,0.0982818,1.3769461,-177.72945,52.274143,159.50708,40.080402,-24.982386,25.715683,40.9454,32.701736,-3.2498784,30.102667,36.554306,19.451216,-8.059023,16.627516,-7.17374,17.620537,18.226032,14.5525875,-8.020194,12.802504,3.1000972,13.931433,2.8363795,13.426839,4.1252456,13.015434,Hip-Hop,MOHMOHRAP - 3560.mp3,mitad
140.625,2724.951055147489,2807.517507651645,5509.387220049769,0.057813506765463915,0.14274402,0.50752664,1.4584737,1.7520154,0.10382012,1.7520154,-244.81892,113.29015,122.79605,53.1049,-13.9908,36.910713,47.2354,33.366287,-9.497116,31.153149,24.839413,21.497519,5.4502163,19.058237,-3.1965127,18.469608,11.826159,13.173903,0.047103778,14.507418,8.725071,14.565714,3.270867,14.298871,8.056295,13.601363,Hip-Hop,MOHMOHRAP - 3560.mp3,final
139.6748310810811,1921.8510883070533,1982.2482345580984,3791.1270755732394,0.04354225371275155,0.22172481,0.3140429,1.173554,2.176595,0.089423135,2.176595,-192.21483,92.375786,167.66621,43.127243,-9.882941,20.636822,16.022667,41.541245,3.8263655,30.907972,6.2940216,26.803152,-24.460514,14.512896,0.42344376,12.379167,0.12334884,11.110524,-0.20287879,9.934439,-0.93956566,9.932583,-0.007994283,13.181124,-3.8898385,11.232068,Hip-Hop,VibeDepot - Trap for Video.mp3,inicio
139.6748310810811,2469.2773066382274,2812.4838045653296,5243.3349609375,0.04223595019833591,0.30844662,0.40015864,1.2797823,1.9121974,0.079298414,1.9121974,-109.70068,63.84874,156.28647,39.86816,-24.594397,16.407484,42.704144,26.361465,-8.655354,27.198061,15.319989,21.993753,-20.75562,10.125902,6.8013043,10.152273,3.4154208,8.618092,10.413902,10.024284,5.224327,10.112866,6.4399567,9.284015,-0.83936334,10.218082,Hip-Hop,VibeDepot - Trap for Video.mp3,mitad
139.6748310810811,2711.762892952252,3091.0159817001836,5718.165423035991,0.049612133864647835,0.2687005,0.41316682,1.2084497,1.6485785,0.079489045,1.6485785,-111.730865,71.39853,144.62619,31.344183,-30.730303,20.638157,49.013714,16.352003,-6.115381,24.210281,24.332273,17.331318,-27.636803,10.775568,11.960567,8.857404,1.977061,7.6813865,6.2312527,7.5313864,8.039882,9.478688,9.066408,8.050348,3.3488173,8.833142,Hip-Hop,VibeDepot - Trap for Video.mp3,final
120.18531976744185,2076.1509675510465,2121.7071097671933,3946.5011360475523,0.05637305292182663,0.13929193,0.5675439,1.2395397,2.2286375,0.08138221,2.2286375,-243.48015,109.01927,133.28702,61.317394,-1.5886041,44.656662,12.661762,31.932701,-0.06315986,24.053913,6.3762217,17.98166,-0.14731109,13.371376,-2.7194934,12.01272,-0.19265142,10.812668,-0.0666845,8.598494,0.20218174,7.648548,0.13535859,7.424899,-1.9826583,8.197939,Hip-Hop,Elijah_K - Post Truth.mp3,inicio
95.703125,2222.6272799317167,2266.9670516418446,4289.3157297612715,0.0569244479247291,0.12067522,0.53840417,1.4167818,2.68776,0.08059999,2.68776,-246.40593,133.34244,118.406044,58.517082,-12.733546,42.88029,9.953197,33.34546,-6.0444856,21.542845,10.585874,18.082304,-2.2229898,13.791596,-2.4830606,14.511314,-3.401313,10.946519,-2.1438692,9.197653,-2.9680068,8.534908,-2.326078,8.012058,-3.5833178,8.390381,Hip-Hop,Elijah_K - Post Truth.mp3,final
90.66611842105263,1358.0855438455903,2545.722286070282,2552.484565475039,0.019415226514125385,0.2766143,0.44371596,1.4139977,2.3452866,0.10027658,2.3452866,-241.33218,77.910904,142.6232,32.686028,61.367645,33.77124,60.86287,25.376848,9.83175,20.259367,20.741825,11.072861,2.069954,12.072428,4.569708,11.102707,-5.814958,11.062519,5.4432263,9.492149,-1.1403102,8.943313,-1.7974052,8.736149,1.3947169,10.52229,Hip-Hop,Playsound - Groovy chill hop.mp3,inicio
90.66611842105263,1202.3171890946703,2280.404100100501,2203.720007739938,0.01867165580253483,0.27097645,0.4265473,1.2399757,2.1640768,0.091185436,2.1640768,-250.62442,81.77341,146.78824,35.280567,63.85017,34.31994,59.447636,23.552423,12.615477,19.287596,19.670582,11.989636,2.677958,10.17662,3.3552032,9.7324705,-4.562931,9.509787,5.5485363,8.487887,0.22439292,8.543938,-0.2383173,8.495224,1.8470834,9.488094,Hip-Hop,Playsound - Groovy chill hop.mp3,final
112.5,1545.215804577207,2026.278690968758,3303.429390330608,0.02548296969427657,0.23278756,0.45296082,1.4157242,2.0144703,0.089555785,2.0144703,-261.2115,104.43915,153.58612,39.133625,54.316742,58.503292,73.218185,45.753654,0.006532172,28.707676,22.320559,25.540588,-1.0557766,15.713168,-0.7093985,15.732993,11.371604,14.161773,-5.849681,12.310544,-1.5450691,12.299923,-2.5624247,11.998645,0.6759049,11.191524,Hip-Hop,MOHMOHRAP - Socket.mp3,inicio
112.5,1937.0534635310307,2451.4243812415843,4082.8741557056524,0.03196393557811945,0.2475684,0.45795882,1.6337818,1.9075457,0.08248433,1.9075457,-203.14389,89.49887,163.16266,44.38946,21.859339,53.880768,60.19924,45.838818,-6.701193,29.701813,33.238422,23.381168,-2.95947,16.132254,-4.0946846,15.935149,15.376983,15.59484,-8.628264,13.991607,-0.16902788,12.830611,0.7836313,14.56054,2.068025,11.589016,Hip-Hop,MOHMOHRAP - Socket.mp3,mitad
112.5,1291.4462965597445,1792.4529114355632,2782.0887397795946,0.019632620867401352,0.22254673,0.46728623,1.2017632,2.0918863,0.08815095,2.0918863,-308.25348,92.158134,143.34421,44.49199,82.419495,43.814144,86.054825,50.282547,0.73869073,25.501987,9.067966,15.654713,3.944304,14.089171,7.5271673,11.2886095,9.066153,12.158097,-3.9831975,10.299249,-1.4428514,10.668642,-5.4940553,8.429138,3.4041424,9.314661,Hip-Hop,MOHMOHRAP - Socket.mp3,final
95.703125,1580.4724617926365,2311.5666091546327,3538.8119346217104,0.016816035881869196,0.2568984,0.74033004,0.9583039,1.1343224,0.034667015,1.1343224,-180.45602,92.3631,150.24991,19.966288,-14.18064,31.283632,38.686413,20.78246,14.997663,24.315111,26.13753,8.673935,7.5838747,10.193271,13.27645,7.7977786,8.041395,8.094464,11.244828,6.2666483,7.755264,7.8764873,9.223175,5.5302353,5.9984202,6.386777,Hip-Hop,Elijah_K - Noisy Youth.mp3,inicio
95.703125,2219.954122308839,3010.2475071919175,5052.119450524865,0.025574486322078174,0.22890498,0.6930054,1.1702603,1.2140466,0.04023856,1.2140466,-133.24138,54.85589,143.33255,17.444405,-30.74957,15.233614,44.93909,15.331138,-1.4990375,12.2991495,24.340096,9.012416,3.6335418,10.884268,13.570757,8.842915,5.8319454,7.9485617,10.289519,6.791854,5.0474586,6.8565936,7.692679,5.806467,2.9455657,5.885006,Hip-Hop,Elijah_K - Noisy Youth.mp3,final
133.92857142857142,1433.9226912905185,1524.9205922882234,2658.2524217916816,0.033911679590295056,0.13303427,0.37889504,1.0030495,1.3500457,0.11769913,1.3500457,-301.56,101.6459,144.9675,47.412575,8.567482,31.86173,1.4422075,46.87383,-19.133623,28.45433,5.3553534,33.730278,-7.3473873,19.660997,-7.2938695,17.239717,1.2758864,25.63548,-8.627517,17.198944,-2.1605299,17.61868,-9.165616,15.587723,-6.2536592,14.999706,Hip-Hop,MOHMOHRAP - Sick on Form.mp3,inicio
133.92857142857142,1998.8790050559699,2340.9728364577604,4005.412926590828,0.041180526239779594,0.20142919,0.4590688,1.3992689,1.4057838,0.090861395,1.4057838,-215.94875,68.4152,169.44978,42.952267,6.657736,35.918964,40.001366,41.227055,-16.189285,38.800747,30.061192,22.652258,5.573728,17.957619,-2.541147,14.044023,16.057503,14.845947,-6.2465305,13.832818,5.9251113,15.317418,-3.7929986,14.440816,-1.5717565,11.734117,Hip-Hop,MOHMOHRAP - Sick on Form.mp3,mitad
133.92857142857142,1687.3916172793413,2062.124802373605,3370.4841361535728,0.035194437655527905,0.19543858,0.47000742,1.2743292,1.3432997,0.09522027,1.3432997,-230.2544,80.2659,174.33025,44.219036,9.926724,37.513237,26.034458,39.810047,-11.957863,32.40019,26.976215,21.398851,1.368504,18.547863,-0.20220333,14.005037,18.109175,14.124699,-3.4392428,15.046999,6.486275,14.552711,-0.60267526,13.512284,1.0546856,11.3273945,Hip-Hop,MOHMOHRAP - Sick on Form.mp3,final
97.50884433962264,2659.7845149892996,2777.9971307548094,5409.617288784346,0.05967896641592492,0.15762322,0.33300683,1.0833,1.6844497,0.09314837,1.6844497,-180.90753,78.57438,141.14165,47.1684,-12.002515,24.702145,1.6513782,34.91648,-6.340334,23.98855,14.899015,22.207249,-19.674961,13.302042,-1.9026845,16.351757,-10.454298,11.32445,-3.0748565,16.363218,-10.272779,10.495687,5.4575095,11.466269,4.2642984,10.706392,Hip-Hop,VibeDepot - No Copyright Trap.mp3,inicio
147.65625,4348.106671109081,4426.652340874615,9528.95071307203,0.08064803840944272,0.27569517,0.55114394,1.3804164,2.1811903,0.07049367,2.1811903,-83.694885,86.299225,101.439354,43.298576,-10.762754,23.677326,39.093678,14.9737625,-11.998803,16.304401,33.620796,17.320602,-13.182353,10.99214,21.270046,10.243634,-5.57836,9.387104,16.01171,9.7764435,-8.613888,10.725404,20.043213,10.608814,-0.35352188,9.199713,Hip-Hop,VibeDepot - No Copyright Trap.mp3,mitad
147.65625,4631.831092945366,4411.525777422477,9835.315527192579,0.10306060129643962,0.24212764,0.5143168,1.090179,0.9838956,0.07265606,0.9838956,-52.988087,97.75801,98.10657,26.508821,-29.741842,21.930042,33.264576,20.844988,-11.385061,11.060289,27.746834,21.390991,-17.084595,6.67895,22.731236,14.637882,-9.101617,6.519452,17.231146,13.228034,-12.630945,6.6418834,17.859808,13.165785,-9.757773,6.243638,Hip-Hop,VibeDepot - No Copyright Trap.mp3,final
96.98275862068965,1186.4830943170166,1572.0513918124088,2162.73218094561,0.023561783460718095,0.15950403,0.4138394,0.9692877,1.6418854,0.11433236,1.6418854,-315.6,111.5724,118.50012,56.659748,18.007505,34.82092,15.403781,26.99624,7.312173,26.601416,14.9950075,29.552967,-12.237429,15.842486,-15.981442,16.419104,-2.0789187,24.445282,-13.117013,16.268234,-9.963237,14.978182,-0.40936506,17.164253,-0.9316509,13.208956,Hip-Hop,MOHMOHRAP - Ni Wrong.mp3,inicio
96.98275862068965,1537.7256542976688,1924.1639560482638,2983.06134464984,0.031536928157216496,0.21622975,0.47731045,1.330416,1.807489,0.10507187,1.807489,-248.0044,85.093864,150.41402,46.478237,2.1248825,38.516766,11.415065,35.247826,8.418981,29.079771,26.575432,25.105862,-12.166181,17.13953,-14.298742,16.861248,10.972245,20.40469,-10.921289,17.812588,-7.9840627,14.258037,7.7530646,16.74253,0.7198971,13.427827,Hip-Hop,MOHMOHRAP - Ni Wrong.mp3,mitad
96.98275862068965,919.0975023075578,1293.9172446377347,1634.0178412726627,0.01771941932545325,0.18591902,0.51965034,0.72743475,1.910043,0.12089077,1.910043,-381.32718,79.33559,90.04596,40.772884,50.91866,43.563564,39.32226,24.615082,18.128567,23.506168,16.15419,21.558865,2.608968,18.444683,-2.9799001,16.920889,-3.24798,16.025675,-2.6847315,14.531213,-2.0526867,13.817755,-3.7210371,12.036525,-0.85432357,11.453945,Hip-Hop,MOHMOHRAP - Ni Wrong.mp3,final
139.6748310810811,1993.3722358085568,2101.409125566828,3955.0260844983554,0.05038518285603715,0.18694298,0.41027644,1.1734734,1.6585695,0.09168762,1.6585695,-161.56042,96.242966,164.36652,37.06189,-22.114717,43.101616,24.711454,24.94327,7.562705,24.299608,5.617389,24.15505,-3.2148433,11.503965,9.024302,10.13653,2.5324357,9.526679,9.620748,8.547963,0.5424471,8.482235,-1.069009,9.399913,0.3141627,8.632855,Hip-Hop,VibeDepot - Free Trap.mp3,inicio
139.6748310810811,2051.159919634665,1930.4351735322691,3803.243668972523,0.0627798546947562,0.20743923,0.33439496,1.2909127,2.1518033,0.09288961,2.1518033,-160.50792,78.05017,180.70622,47.534885,-30.370798,29.894136,-0.837029,33.986145,10.220903,27.467836,6.8671923,21.500383,-13.988753,9.841266,7.632474,11.015456,3.3468013,9.851294,5.8854876,8.241539,2.6057389,8.886177,1.8988727,10.266608,-0.21193655,10.807532,Hip-Hop,VibeDepot - Free Trap.mp3,mitad
139.6748310810811,1924.9413821686371,2111.846722368105,3839.401783662684,0.046882558533281736,0.24217011,0.39192954,1.2523063,2.022031,0.08672263,2.022031,-152.94456,93.30754,180.04254,57.617355,-23.693743,23.61544,11.381767,26.32942,17.962238,26.350622,4.237717,20.662123,-10.582377,9.825574,5.8250794,11.135362,-1.4722501,7.1327157,6.195035,8.202258,1.277449,8.149792,-0.64794165,8.7751665,-0.10759039,7.0973554,Hip-Hop,VibeDepot - Free Trap.mp3,final
166.70866935483872,2499.7995764073157,3330.8567167298434,5255.043223472571,0.04082458307130418,0.22498353,0.52803713,1.3671439,2.9690022,0.083545506,2.9690022,-189.02466,103.26932,133.05724,49.762764,21.788994,24.564552,34.476627,21.658163,13.99636,18.46436,12.769715,12.541402,-2.905323,11.693417,5.426743,12.720218,-7.5242267,13.665265,2.484431,11.379351,3.013351,11.155283,3.7935889,9.946529,-1.3529235,9.878366,Hip-Hop,Playsound - Stylish move.mp3,inicio
